year,ahe,bachelor,female,age
2012,24.038462,1,0,26
2012,15.384615,0,0,33
2012,13.942307,0,0,34
2012,19.23077,0,0,26
2012,20.192308,1,0,31
2012,10.817307,1,0,29
2012,26.442308,1,0,27
2012,14.423077,0,1,34
2012,17.307692,1,0,29
2012,24.038462,1,0,31
2012,18.028847,1,1,26
2012,15.625,1,1,29
2012,25,1,1,30
2012,38.46154,1,0,34
2012,32.692307,1,1,29
2012,69.71154,1,0,31
2012,28.365385,1,0,34
2012,16.346153,1,1,28
2012,12.019231,0,0,29
2012,12.019231,0,0,29
2012,28.846153,0,0,31
2012,31.25,1,0,33
2012,7.8947368,0,1,26
2012,25.48077,1,1,32
2012,26.442308,1,0,30
2012,24.038462,1,1,30
2012,34.615383,1,1,28
2012,19.23077,1,1,30
2012,24.038462,0,0,25
2012,25.48077,1,1,33
2012,29.807692,1,1,34
2012,16.666666,1,0,32
2012,43.26923,1,0,32
2012,24.038462,1,0,33
2012,12.980769,1,1,25
2012,12.5,1,0,29
2012,12.019231,0,0,32
2012,7.6923075,0,1,31
2012,19.23077,0,1,34
2012,13.942307,0,0,27
2012,21.634615,1,0,27
2012,7.6923075,0,1,32
2012,13.461538,0,1,28
2012,20.432692,0,0,26
2012,14.423077,1,1,30
2012,9.6153851,1,0,34
2012,15.384615,0,0,33
2012,6.5934067,0,1,26
2012,6.7307692,0,0,25
2012,24.307692,0,0,33
2012,16.153847,1,1,31
2012,9.6153851,0,1,33
2012,25.213675,0,0,29
2012,19.23077,0,1,28
2012,14.423077,0,0,25
2012,10.576923,1,0,26
2012,4,0,0,29
2012,23.076923,1,0,31
2012,43.26923,1,0,28
2012,10.576923,0,1,30
2012,10.576923,0,1,32
2012,16.826923,0,0,29
2012,11.538462,1,1,27
2012,11.538462,0,1,27
2012,13.736263,0,1,33
2012,11.057693,0,1,29
2012,15.384615,0,1,32
2012,19.23077,1,1,33
2012,3.3284023,0,1,32
2012,12.692307,0,0,28
2012,14.230769,1,1,29
2012,15.384615,0,0,32
2012,59.82906,0,0,33
2012,15.384615,0,0,34
2012,16.02564,0,0,31
2012,40.064102,1,1,30
2012,2.7884614,0,0,32
2012,5.6730771,0,0,33
2012,18.75,1,1,29
2012,13.675214,0,0,30
2012,13.157692,0,0,28
2012,5.2884617,1,1,25
2012,25.48077,0,0,30
2012,17.094017,0,0,33
2012,9.0865383,0,0,32
2012,18.26923,1,0,33
2012,21.634615,0,0,32
2012,12.980769,1,0,32
2012,20.192308,0,0,30
2012,16.826923,0,0,25
2012,12.139423,0,0,33
2012,8.1730766,0,1,28
2012,19.23077,1,1,27
2012,19.23077,1,1,29
2012,16.538462,1,0,30
2012,8.5470085,1,1,30
2012,26.923077,1,0,31
2012,16.146589,1,0,32
2012,21.634615,1,0,33
2012,26.44327,1,1,30
2012,24.475525,1,0,29
2012,19.23077,0,0,32
2012,24.038462,0,0,31
2012,11.538462,0,0,25
2012,12.019231,1,1,29
2012,14.423077,1,0,32
2012,22.115385,1,1,28
2012,36.057693,1,0,31
2012,12.820513,1,0,32
2012,38.46154,1,1,29
2012,18.75,1,1,31
2012,21.490385,1,0,32
2012,12.820513,1,0,25
2012,15.384615,0,0,25
2012,17.857143,0,1,27
2012,8.654808,0,1,27
2012,16.826923,1,0,26
2012,24.038462,0,0,25
2012,8.4615383,0,0,31
2012,22.035257,1,1,28
2012,20.76923,1,1,34
2012,14.423077,0,1,32
2012,26.041666,0,0,30
2012,18.26923,0,0,31
2012,5.9171596,1,0,27
2012,20.340237,0,0,26
2012,15.865385,1,1,29
2012,10.576923,0,0,33
2012,9.6153851,0,0,33
2012,3.3653846,0,0,26
2012,15,1,0,29
2012,38.46154,1,1,28
2012,14.423077,0,0,30
2012,12.615385,0,0,30
2012,25.641026,1,1,34
2012,8.6538458,0,1,32
2012,23.076923,1,1,29
2012,29.807692,1,1,29
2012,34.615383,1,1,25
2012,11.539423,0,0,25
2012,14.230769,0,0,33
2012,19.711538,1,1,30
2012,17.307692,0,0,33
2012,12.362638,1,1,26
2012,12.820513,1,0,31
2012,17.788462,1,0,25
2012,72.115387,1,0,28
2012,21.634615,1,0,26
2012,8.5714283,0,1,33
2012,19.23077,0,0,33
2012,20.192308,0,1,31
2012,15.064102,1,1,25
2012,19.23077,1,0,33
2012,34.85577,1,0,33
2012,15.824176,1,1,31
2012,10,0,1,31
2012,23.076923,1,0,30
2012,36.324787,1,0,25
2012,3.956044,0,0,29
2012,16.783216,1,1,30
2012,8.8942308,0,1,34
2012,12.821154,0,0,29
2012,14.375,0,0,29
2012,27.350428,0,0,26
2012,14.423077,1,0,31
2012,24.038462,1,0,32
2012,26.442308,1,0,31
2012,19.23077,1,1,28
2012,11.538462,0,1,34
2012,12.5,0,1,25
2012,44.23077,1,0,33
2012,23,1,1,28
2012,20,0,0,32
2012,15.384615,0,1,31
2012,13.736263,0,0,30
2012,48.076923,1,0,31
2012,15.865385,1,1,27
2012,12.019231,1,1,32
2012,12.019231,0,0,34
2012,19.23077,0,0,32
2012,9.6153851,0,1,32
2012,15.384615,1,0,30
2012,8.654808,0,0,26
2012,10.989011,0,0,33
2012,12.019231,1,1,28
2012,22.959183,0,0,34
2012,21.367521,1,0,34
2012,13.75,1,1,25
2012,31.25,1,1,30
2012,7.2916665,0,1,34
2012,8.0128202,0,0,27
2012,23.504274,1,1,27
2012,25.121101,1,1,34
2012,19.23077,1,1,34
2012,27.403847,0,0,34
2012,12.980769,0,0,25
2012,26.442308,1,1,25
2012,5.7692308,0,1,32
2012,5.7692308,0,1,26
2012,7.2115383,0,1,32
2012,12.087913,0,1,27
2012,16.346153,1,0,28
2012,13.020833,0,0,27
2012,17.788462,1,1,34
2012,7.2115383,0,0,25
2012,28.846153,1,1,30
2012,14.423077,1,1,28
2012,4.8076925,1,0,33
2012,8.1730766,0,0,26
2012,12.019231,1,1,25
2012,25,1,0,28
2012,20.432692,1,1,34
2012,24.038462,1,0,34
2012,17.483217,1,0,29
2012,40.866344,0,0,33
2012,16.826923,0,0,32
2012,6.9038463,0,1,31
2012,27.884615,0,1,33
2012,12.5,0,0,27
2012,31.25,1,1,33
2012,12.019231,0,0,26
2012,12.980769,0,1,34
2012,14.423077,1,0,28
2012,7.2115383,1,1,30
2012,19.23077,0,1,34
2012,7.2115383,0,0,25
2012,11.538462,0,1,31
2012,18.26923,1,0,28
2012,5.2884617,1,0,32
2012,10,0,0,28
2012,19.23077,0,0,29
2012,7.6923075,1,1,30
2012,11.875,0,1,33
2012,6.25,0,0,26
2012,50,1,0,34
2012,25,0,1,30
2012,16.826923,0,0,27
2012,6.9230771,0,1,25
2012,24.038462,1,0,28
2012,17.788462,1,1,26
2012,14.423077,0,1,29
2012,12.5,1,1,31
2012,26.442308,1,1,34
2012,5.7701921,0,0,28
2012,28.846153,1,1,33
2012,14.423077,0,0,31
2012,9.6153851,1,0,27
2012,13.736263,0,0,33
2012,12.019231,0,1,34
2012,9.6153851,0,1,31
2012,28.846153,1,0,29
2012,19.23077,1,1,31
2012,12.393163,0,0,26
2012,24.039423,1,0,28
2012,8.7923079,0,0,33
2012,16.346153,1,1,34
2012,19.23077,1,0,27
2012,14.423077,0,0,30
2012,14.423077,0,0,30
2012,10.989011,0,1,33
2012,13.942307,0,0,29
2012,18.716578,0,1,27
2012,19.23077,1,1,27
2012,14.743589,0,0,31
2012,8.4735575,0,0,25
2012,25.641026,1,1,28
2012,6.5934067,1,0,29
2012,13.541667,1,1,29
2012,62.5,1,0,33
2012,15.384615,1,1,32
2012,10.989011,0,0,26
2012,23.557692,0,0,30
2012,12.019231,0,0,32
2012,14.423077,0,0,29
2012,13.461538,0,1,28
2012,36.057693,1,0,27
2012,20.879122,1,1,27
2012,26.442308,0,0,34
2012,9.6153851,1,1,31
2012,5.6221156,0,1,34
2012,10,0,0,30
2012,13.461538,0,0,33
2012,10.989011,0,1,30
2012,9.6153851,1,0,34
2012,19.23077,1,0,33
2012,19.42502,0,1,31
2012,19.711538,1,0,32
2012,20.192308,1,1,25
2012,15.384615,1,1,26
2012,19.23077,1,1,32
2012,23.557692,1,0,31
2012,17.307692,0,0,30
2012,58.173077,1,0,33
2012,34.615383,0,0,34
2012,21.367521,1,1,32
2012,20.879122,1,1,34
2012,12.943787,1,1,30
2012,11.538462,1,1,30
2012,72.115387,1,1,31
2012,27.243589,1,0,31
2012,41.025642,1,0,34
2012,32.692307,1,1,25
2012,17.307692,1,0,25
2012,28.021978,1,0,32
2012,28.632479,1,1,32
2012,19.23077,1,0,26
2012,8.1730766,0,1,27
2012,28.846153,1,1,30
2012,18.696581,1,0,33
2012,21.47436,0,0,31
2012,17.094017,0,0,27
2012,9.8557692,1,1,27
2012,40.865383,1,1,27
2012,19.23077,1,0,31
2012,19.23077,1,1,32
2012,11.538462,1,1,26
2012,21.794872,1,0,27
2012,36.53846,1,1,27
2012,11.538462,1,0,31
2012,14.423077,0,1,28
2012,9.1346149,0,0,29
2012,22.596153,1,1,28
2012,37.98077,1,0,28
2012,21.153847,0,0,34
2012,57.692307,1,0,29
2012,8.5177794,0,1,26
2012,21.634615,1,1,30
2012,13.461538,1,1,30
2012,12.019231,0,1,29
2012,17.307692,0,0,29
2012,37.5,1,0,33
2012,30.76923,1,0,33
2012,14.230769,0,1,34
2012,12.019231,0,1,27
2012,13.186813,1,0,26
2012,20.192308,1,0,33
2012,12.5,1,1,32
2012,18.75,1,1,27
2012,12.019231,0,1,29
2012,24.038462,0,0,32
2012,10.576923,0,0,28
2012,15.10989,0,0,27
2012,5.7692308,0,1,28
2012,20.27972,1,1,34
2012,5.2083335,0,0,32
2012,19.23077,0,1,28
2012,8.2417583,0,1,25
2012,4.2307692,0,1,34
2012,28.365385,0,0,34
2012,21.634615,1,1,32
2012,48.076923,0,0,33
2012,21.634615,0,1,28
2012,19.23077,0,1,27
2012,30.673077,1,0,30
2012,19.23077,1,1,27
2012,28.846153,1,0,29
2012,19.23077,0,0,27
2012,16.27219,1,0,33
2012,19.23077,1,0,27
2012,9.9125366,0,1,26
2012,16.5,0,0,34
2012,10.576923,0,0,29
2012,14.423077,0,1,29
2012,5.7692308,0,1,27
2012,14.319712,1,0,26
2012,17.128845,1,1,25
2012,26.923077,1,1,32
2012,27.884615,0,0,33
2012,23.076923,1,1,31
2012,21.634615,1,1,32
2012,17.482517,1,0,31
2012,26.442308,1,0,30
2012,21.634615,1,1,33
2012,52.884617,0,0,32
2012,12.237762,1,0,27
2012,23.931623,1,0,26
2012,9.6153851,0,0,29
2012,20,0,1,27
2012,13.461538,0,1,29
2012,36.057693,1,1,32
2012,18,1,1,29
2012,16.888889,1,0,27
2012,60.799999,0,0,34
2012,27.692308,1,1,30
2012,28.846153,1,0,25
2012,7.6923075,1,0,27
2012,15.384615,0,0,26
2012,42.78846,1,0,33
2012,19.23077,0,0,30
2012,29.761906,1,0,34
2012,21.634615,1,1,29
2012,5.0617409,0,1,32
2012,11.057693,1,1,26
2012,26.06875,0,0,31
2012,10.576923,0,1,31
2012,14.423077,0,0,29
2012,9.6153851,0,1,26
2012,21.153847,1,0,25
2012,25.641026,0,1,32
2012,17.735043,1,1,32
2012,19.23077,0,0,30
2012,9.89011,0,1,33
2012,11.057693,0,0,31
2012,14.423077,1,1,31
2012,16.826923,0,1,25
2012,36.057693,0,0,27
2012,18.531469,0,1,34
2012,7.6923075,0,0,26
2012,16.826923,0,1,30
2012,24.038462,0,0,29
2012,9.6153851,0,1,28
2012,26.442308,1,1,34
2012,9.6153851,0,0,29
2012,23.076923,0,0,28
2012,18.26923,0,1,29
2012,17.094017,0,0,28
2012,12.020192,0,1,28
2012,12.019231,0,0,32
2012,11.225,0,1,30
2012,14.071428,0,0,34
2012,7.6923075,0,0,33
2012,17.307692,0,0,25
2012,14.994231,0,0,31
2012,32.051281,0,0,25
2012,6.4102564,0,0,28
2012,10.016026,0,1,31
2012,7.3461537,0,0,33
2012,26.923077,0,0,34
2012,9.94695,0,0,30
2012,8.8751526,1,1,30
2012,9.5998936,1,1,26
2012,9.9038458,0,1,26
2012,9.3482904,0,1,33
2012,7.6923075,0,0,27
2012,6.8985577,0,1,31
2012,10.096154,0,0,27
2012,12.019231,0,1,31
2012,8.5714283,1,1,27
2012,9.1428576,0,1,28
2012,12.980769,0,0,26
2012,16.346153,0,1,25
2012,9.375,0,1,33
2012,17.307692,0,0,28
2012,14.423077,0,0,26
2012,18.75,0,0,32
2012,22.596153,1,1,32
2012,14.835165,0,0,26
2012,12.692307,1,0,25
2012,19.23077,0,0,25
2012,7.213141,0,0,27
2012,9.5192308,0,0,30
2012,25,1,0,33
2012,25,1,1,33
2012,24.038462,1,1,31
2012,36.057693,1,0,29
2012,7.9326925,0,0,28
2012,19.23077,0,0,33
2012,19.23077,1,0,32
2012,23.076923,1,1,26
2012,34.615383,0,0,34
2012,26.153847,1,1,34
2012,8.1730766,0,0,26
2012,9.1346149,0,0,27
2012,5.4487181,0,0,26
2012,19.607843,1,1,25
2012,8.0128202,1,0,33
2012,12.087913,0,1,34
2012,21.25506,0,1,33
2012,12.019231,0,0,29
2012,16.346153,1,1,32
2012,25,1,0,29
2012,9.6153851,0,1,28
2012,30.76923,0,0,32
2012,10.590278,0,0,34
2012,13.942307,0,0,34
2012,17.788462,1,0,29
2012,9.8076925,1,1,33
2012,12,1,1,33
2012,5.4945054,1,1,25
2012,17.307692,1,1,28
2012,24.038462,1,1,33
2012,19.871796,1,0,32
2012,18.376068,1,1,27
2012,14.423077,0,0,25
2012,43.26923,1,0,29
2012,9.6153851,1,1,25
2012,31.179138,1,1,28
2012,9.89011,1,1,25
2012,18.75,1,0,28
2012,21.634615,1,1,29
2012,7.6923075,0,0,26
2012,24.509804,0,0,31
2012,29.326923,1,0,28
2012,21.254736,1,1,29
2012,11.752137,0,0,25
2012,13.186813,0,0,33
2012,8.2417583,0,1,29
2012,7.2115383,0,1,27
2012,12.980769,0,0,34
2012,36.057693,0,1,31
2012,20.673077,0,1,34
2012,33.653847,1,0,29
2012,21.754808,1,1,27
2012,19.23077,1,0,30
2012,9.6153851,0,1,28
2012,10.989011,1,0,34
2012,7.8525643,1,1,27
2012,25.384615,1,0,30
2012,17.788462,1,1,30
2012,21.794872,1,0,28
2012,21.567814,1,0,34
2012,16,0,1,29
2012,15.384615,1,1,33
2012,19.23077,0,0,34
2012,28.846153,0,0,33
2012,25,0,0,32
2012,9.6153851,0,1,27
2012,26.239067,0,0,34
2012,16.826923,1,1,32
2012,26.041666,0,0,28
2012,12.019231,1,0,26
2012,9.6153851,0,1,34
2012,4.8076925,0,0,29
2012,26.442308,1,0,25
2012,8.0128202,0,0,28
2012,9,0,0,30
2012,10.576923,1,1,30
2012,29.807692,1,0,25
2012,3.0769231,1,1,25
2012,14.423077,0,0,28
2012,23.504274,1,0,29
2012,38.46154,1,0,34
2012,20.673077,1,1,26
2012,12.019231,0,0,30
2012,10.683761,0,1,31
2012,8,0,0,32
2012,19.23077,0,0,26
2012,10.654885,0,0,34
2012,19.23077,1,0,29
2012,14.423077,1,1,30
2012,7.2115383,0,0,31
2012,26.442308,0,0,32
2012,9.6153851,0,1,29
2012,9.6153851,0,0,33
2012,41.346153,1,0,32
2012,26.442308,0,0,34
2012,13.461538,1,0,29
2012,10,1,1,25
2012,17.948717,0,0,26
2012,13.653846,0,1,29
2012,17.307692,0,0,29
2012,10.73718,0,0,30
2012,17.307692,1,0,34
2012,19.23077,0,0,32
2012,11.057693,0,1,34
2012,16.826923,1,1,25
2012,10.989011,0,0,26
2012,16.826923,1,1,31
2012,15.384615,0,1,34
2012,20.673077,1,1,28
2012,10.576923,0,1,25
2012,14.423077,0,1,29
2012,10.62753,0,0,26
2012,14.134615,0,0,28
2012,13.461538,0,0,26
2012,11.057693,0,1,34
2012,24.038462,0,0,34
2012,16.02564,0,0,29
2012,14.423077,0,0,31
2012,19.23077,0,0,31
2012,12.980769,0,1,33
2012,8.6538458,0,0,28
2012,12.740385,1,0,30
2012,23.076923,1,1,28
2012,13,0,1,33
2012,14,0,1,28
2012,44.71154,1,0,33
2012,12.5,1,1,28
2012,19.23077,0,1,34
2012,26.923077,1,0,32
2012,30.288462,1,0,30
2012,3.525641,0,0,30
2012,15.384615,1,1,27
2012,15.384615,0,0,25
2012,24.038462,1,0,29
2012,18.26923,0,1,29
2012,10.769231,1,1,34
2012,11.538462,0,0,27
2012,12.019231,1,0,34
2012,8.1730766,0,1,30
2012,9.6153851,0,0,27
2012,11.111111,0,0,32
2012,49.145298,1,0,33
2012,19.23077,0,0,32
2012,19.23077,1,1,27
2012,26.442308,1,0,30
2012,7.2115383,0,0,25
2012,16.826923,0,0,25
2012,9.6153851,0,1,27
2012,5.5473371,0,0,26
2012,19.23077,0,1,33
2012,23.509615,1,0,33
2012,23.076923,1,0,29
2012,17.788462,0,1,34
2012,16.826923,0,0,34
2012,12.019231,1,1,25
2012,37.5,1,0,33
2012,25.48077,1,0,33
2012,42.307693,0,0,26
2012,12.727273,0,0,26
2012,9.6153851,0,0,28
2012,17.307692,1,0,28
2012,8.6538458,1,0,28
2012,11.53923,0,0,25
2012,24.038462,1,0,29
2012,20.673077,1,0,29
2012,26.442308,1,0,29
2012,15.384615,0,0,27
2012,22.115385,1,1,28
2012,12.651822,1,0,27
2012,21.354166,1,1,27
2012,14.423077,1,0,27
2012,28.846153,0,0,29
2012,16.826923,0,0,30
2012,52,1,0,31
2012,12.5,0,0,30
2012,22.435898,1,1,27
2012,10.576923,0,0,29
2012,38.46154,1,0,31
2012,28.846153,1,0,34
2012,24.038462,1,1,28
2012,19.23077,1,0,29
2012,11.538462,0,1,30
2012,27.403847,1,0,33
2012,13.235294,0,1,31
2012,8.9285717,0,1,25
2012,37.3848,1,0,33
2012,11.538462,0,1,33
2012,28.846153,1,1,32
2012,10.016026,1,1,27
2012,7.7457266,0,1,34
2012,19.711538,0,1,26
2012,11.538462,0,0,32
2012,12.820513,0,0,29
2012,8,0,0,26
2012,11.538462,0,0,29
2012,12.019231,1,1,30
2012,17.307692,0,0,25
2012,16.312307,0,1,34
2012,22.115385,0,1,27
2012,25,1,1,32
2012,18.26923,1,0,30
2012,17.307692,0,0,32
2012,17.307692,1,0,25
2012,19.23077,0,0,31
2012,13.245193,1,1,27
2012,10.683761,0,1,28
2012,11.263737,1,0,31
2012,9.3406591,0,0,31
2012,9,0,1,33
2012,11.555555,0,0,34
2012,18.076923,1,0,31
2012,19.23077,0,0,29
2012,19.23077,1,0,31
2012,14.423077,0,0,26
2012,26.709402,1,1,27
2012,23.076923,1,1,26
2012,7.4519229,1,0,28
2012,5.7692308,1,0,28
2012,23.076923,1,0,31
2012,12,0,0,33
2012,40.865383,1,0,30
2012,62.5,0,0,25
2012,3.525641,0,0,29
2012,12.307693,1,0,32
2012,25,0,0,34
2012,21.634615,0,1,28
2012,26.442308,1,0,34
2012,38.943268,1,1,27
2012,9.666667,0,0,29
2012,14.423077,0,1,34
2012,4.8076925,0,0,25
2012,17.307692,0,1,31
2012,19.23077,0,0,32
2012,17.307692,0,0,31
2012,15.384615,0,1,26
2012,14.423077,1,0,30
2012,13.461538,0,0,30
2012,14.423077,0,0,25
2012,36.53846,1,1,27
2012,14.957265,1,0,27
2012,11.057693,1,1,25
2012,48.076923,0,0,26
2012,6.1538463,0,0,31
2012,35.839161,0,0,28
2012,30.448717,1,0,34
2012,53.365383,0,0,33
2012,21.978022,1,1,33
2012,14.423077,0,0,27
2012,14.423077,1,1,31
2012,43.26923,1,0,30
2012,12.980769,0,0,27
2012,58.173077,1,0,34
2012,19.23077,0,1,30
2012,13.683432,1,1,27
2012,8.1730766,0,1,29
2012,10.576923,1,0,25
2012,13.461538,1,0,27
2012,7.6923075,0,0,34
2012,9.8557692,0,0,29
2012,9.1346149,0,1,31
2012,8.4134617,0,0,32
2012,20.192308,1,1,34
2012,34.615383,0,0,28
2012,17.307692,1,1,27
2012,11.057693,0,0,27
2012,12.019231,0,1,26
2012,25,0,0,26
2012,8.6538458,0,0,28
2012,12.465117,1,0,31
2012,12.019231,1,0,28
2012,12.019231,0,1,34
2012,7.1428571,1,1,33
2012,23.504274,1,0,31
2012,15.384615,1,1,31
2012,19.23077,1,1,27
2012,17.307692,1,0,31
2012,14.423077,0,0,26
2012,19.23077,1,1,25
2012,18.180288,0,0,34
2012,20,0,0,27
2012,9.6153851,0,1,25
2012,14.903846,1,1,25
2012,17.308655,1,0,32
2012,24.759615,1,1,32
2012,16.826923,1,1,31
2012,21.634615,1,1,29
2012,13.798077,1,1,25
2012,11.538462,0,1,29
2012,26.442308,1,0,28
2012,12.820513,0,0,28
2012,12.019231,0,1,33
2012,12.019231,1,1,30
2012,16.685577,0,0,29
2012,7.6923075,0,1,28
2012,17.788462,1,1,33
2012,16.346153,0,0,30
2012,8.9285717,0,0,31
2012,10.683761,0,0,30
2012,4.6227813,0,1,30
2012,14.424039,1,1,28
2012,5.2884617,0,1,27
2012,13.461538,1,1,29
2012,21.634615,1,0,29
2012,25.641026,1,1,27
2012,28.846153,0,0,30
2012,14.423077,0,0,26
2012,13.942307,1,0,34
2012,29.326923,0,1,34
2012,19.23077,0,0,34
2012,17.307692,0,0,28
2012,12.019231,0,0,31
2012,14.423077,1,0,32
2012,23.504274,1,0,27
2012,22.189348,1,1,27
2012,30.76923,0,0,31
2012,9.6153851,0,0,30
2012,18.26923,0,0,27
2012,33.333332,1,0,28
2012,23.504274,1,0,30
2012,25.641026,1,1,28
2012,11.538462,0,0,34
2012,11.639676,0,1,25
2012,11.539423,0,1,33
2012,19.764957,1,1,30
2012,14.423077,0,1,34
2012,12.019231,0,0,28
2012,11.057693,0,0,27
2012,11.923077,0,0,31
2012,9.6163464,0,0,32
2012,8.136095,0,0,34
2012,21.634615,0,0,30
2012,20.299145,0,0,34
2012,44.871796,1,1,28
2012,19.23077,0,0,29
2012,30.76923,1,0,26
2012,12.5,0,1,34
2012,11.538462,0,0,31
2012,15.384615,0,0,33
2012,12.980769,0,1,33
2012,47.115383,1,0,31
2012,9.895833,0,1,31
2012,14.423077,0,0,33
2012,12.019231,0,0,27
2012,19.23077,1,1,27
2012,31.25,1,0,29
2012,17.788462,1,0,29
2012,12.019231,0,0,29
2012,6.5961537,0,0,25
2012,13.942307,1,1,26
2012,15.865385,0,1,32
2012,12.019231,0,1,25
2012,40.865383,1,1,34
2012,14.423077,0,1,33
2012,21.250961,1,0,34
2012,26.44327,1,0,33
2012,20.192308,1,0,26
2012,24.038462,1,1,29
2012,17.788462,1,0,27
2012,21.490385,1,0,27
2012,23.076923,1,1,29
2012,21.634615,1,0,33
2012,19.231731,1,1,28
2012,4.2067308,1,0,32
2012,26.709402,1,1,25
2012,18.26923,1,0,28
2012,24.038462,1,0,32
2012,24.038462,1,0,33
2012,73.07692,1,0,32
2012,44.57143,1,1,33
2012,21.634615,1,0,34
2012,14.423077,1,0,33
2012,16,1,1,33
2012,19.23077,1,1,32
2012,11.464497,1,0,30
2012,15.384615,1,1,29
2012,38.46154,1,1,27
2012,17.094872,1,1,34
2012,14.423077,0,1,25
2012,9.6153851,0,0,25
2012,15.873015,0,0,28
2012,18.26923,0,1,28
2012,8.1730766,0,1,28
2012,5.2884617,0,1,34
2012,12.019231,1,1,34
2012,6.7307692,0,0,34
2012,34.615383,1,0,26
2012,62.5,1,0,26
2012,33.653847,1,0,25
2012,26.442308,0,0,31
2012,31.593407,0,0,34
2012,19.23077,1,1,29
2012,5.1282053,1,0,26
2012,17.094017,0,0,32
2012,9.6153851,0,0,27
2012,20.396271,0,0,25
2012,17.788462,0,0,30
2012,11.607211,1,1,26
2012,37.762238,0,0,25
2012,16.483517,1,1,32
2012,8.1730766,0,1,30
2012,8.6538458,0,0,30
2012,35.096153,1,1,33
2012,9.6153851,0,1,33
2012,14.424039,1,1,32
2012,17.308655,0,0,29
2012,6.5666041,0,0,26
2012,41.958042,1,0,26
2012,25.641026,0,0,27
2012,27.243589,0,0,34
2012,6.7307692,0,1,33
2012,25.961538,1,1,30
2012,20.432692,0,0,32
2012,24.038462,1,1,33
2012,19.23077,0,1,30
2012,13.461538,1,1,33
2012,10.000961,0,0,33
2012,12.019231,0,0,29
2012,14.182693,1,0,34
2012,9.9358978,1,1,32
2012,14.423077,0,0,25
2012,12.019231,0,1,30
2012,11.057693,0,0,29
2012,28.076923,1,0,30
2012,6.7307692,0,1,34
2012,16.500217,0,0,30
2012,33.653847,1,0,26
2012,7.2115383,0,0,30
2012,18.26923,0,0,30
2012,13.942307,1,1,34
2012,14.423077,0,0,30
2012,23.557692,1,0,34
2012,7.5,0,0,26
2012,16.483517,1,1,30
2012,26.923077,1,0,32
2012,18.26923,0,0,32
2012,12.019231,1,1,25
2012,14.423077,1,1,28
2012,14.423077,1,1,30
2012,15.384615,1,1,25
2012,14.423077,1,1,25
2012,17.307692,0,0,32
2012,36.630035,1,0,34
2012,11.446886,1,0,26
2012,8.3076925,0,1,30
2012,12.237762,1,0,34
2012,15.384615,1,1,29
2012,24.039423,1,0,25
2012,16.826923,1,0,33
2012,12.087913,1,1,29
2012,20.673077,1,1,30
2012,11.274509,0,0,25
2012,54.807693,0,0,33
2012,34.615383,1,1,29
2012,28.846153,0,0,28
2012,14.729951,0,1,28
2012,42.307693,1,0,31
2012,21.634615,1,1,28
2012,9.20858,0,0,26
2012,11.42967,0,1,29
2012,10,0,0,29
2012,11.25,0,0,26
2012,22.65625,1,1,32
2012,13.461538,0,0,32
2012,17.788462,0,0,32
2012,12.019231,0,0,30
2012,16.826923,0,0,32
2012,16.826923,1,1,32
2012,19.23077,1,0,32
2012,6.7307692,0,1,31
2012,2.1634614,1,1,34
2012,48.076923,0,0,33
2012,34.134617,1,1,33
2012,26.442308,1,0,29
2012,12.020192,0,1,26
2012,16.826923,0,0,27
2012,15.384615,0,1,31
2012,12.019231,0,0,31
2012,15.384615,0,1,32
2012,7.2115383,1,0,30
2012,9.6153851,0,0,32
2012,21.153847,0,0,30
2012,11.188811,0,1,28
2012,13.773389,1,0,34
2012,15.384615,0,0,32
2012,43.26923,0,0,30
2012,41.53846,0,0,33
2012,14.423077,1,1,32
2012,64.903847,1,0,33
2012,23.388773,0,0,25
2012,26.442308,0,1,34
2012,23.076923,0,0,34
2012,12.019231,0,1,29
2012,36.153847,0,0,26
2012,25.384615,0,0,33
2012,19.23077,0,0,33
2012,15.934066,0,1,32
2012,36.153847,0,0,33
2012,4.8076925,0,0,33
2012,9.6153851,0,1,29
2012,29.487179,1,1,33
2012,16.826923,0,0,31
2012,24.307692,0,0,28
2012,12.5,0,1,34
2012,37.692307,1,1,34
2012,24.307692,0,0,28
2012,31.73077,1,1,31
2012,18.75,0,1,27
2012,46.153847,0,0,32
2012,8.75,0,0,27
2012,24.038462,0,0,29
2012,11.538462,0,0,32
2012,15.865385,0,0,32
2012,12.923077,0,0,30
2012,8.3923073,0,0,25
2012,17.948717,1,0,33
2012,43.706295,1,0,33
2012,12.692307,1,1,26
2012,17.307692,1,0,30
2012,12.980769,0,1,32
2012,23.076923,0,0,32
2012,19.23077,1,1,30
2012,19.23077,0,0,32
2012,13.942307,0,0,26
2012,18.26923,1,1,28
2012,17.788462,0,0,32
2012,19.78022,1,1,34
2012,43.75,0,0,30
2012,11.539423,1,0,28
2012,17.307692,1,1,29
2012,11,0,0,30
2012,13.461538,0,1,31
2012,23.846153,1,0,28
2012,13.461538,0,0,27
2012,11.057693,0,0,32
2012,5.2447553,0,1,28
2012,21.532692,1,1,31
2012,28.846153,0,0,34
2012,5.7692308,0,1,33
2012,38.46154,1,0,32
2012,21.978022,1,1,27
2012,51.442307,0,0,25
2012,10.10101,1,0,30
2012,13.313609,0,0,33
2012,28.846153,0,0,28
2012,22.435898,1,0,33
2012,24.572649,1,1,30
2012,28.846153,0,0,32
