sex,age,mrd,educ,cworker,region,race,earnings,height,weight,occupation
0:female,48,"1:Married, sps in hh",15,1:Private company,3:South,non-hispanic white,38925.336,66,140,1
0:female,46,"1:Married, sps in hh",12,1:Private company,1:Northeast,non-hispanic white,84054.75,60,180,1
0:female,53,"1:Married, sps in hh",18,4:Local Govt emp,1:Northeast,non-hispanic white,84054.75,64,140,1
0:female,43,"1:Married, sps in hh",16,2:Fed Govt emp,3:South,non-hispanic white,84054.75,63,115,1
0:female,31,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic black,49430.109,61,170,1
0:female,27,6:Never Married,18,4:Local Govt emp,4:West,non-hispanic white,38925.336,68,128,1
0:female,54,3:Divorced,14,1:Private company,4:West,non-hispanic white,33712.969,67,220,1
0:female,30,"1:Married, sps in hh",14,1:Private company,4:West,non-hispanic white,84054.75,66,185,1
0:female,42,3:Divorced,14,6:Self-employed,4:West,non-hispanic white,84054.75,69,180,1
0:female,43,"1:Married, sps in hh",16,1:Private company,4:West,non-hispanic white,84054.75,67,250,1
0:female,55,6:Never Married,17,2:Fed Govt emp,2:Midwest,non-hispanic white,49430.109,64,289,1
0:female,25,"1:Married, sps in hh",12,1:Private company,4:West,non-hispanic black,33712.969,62,160,1
0:female,49,"1:Married, sps in hh",16,1:Private company,3:South,non-hispanic white,84054.75,62,125,1
0:female,39,"1:Married, sps in hh",13,3:State Govt emp,4:West,non-hispanic white,84054.75,69,165,1
0:female,40,"1:Married, sps in hh",8,1:Private company,2:Midwest,hispanic,49430.109,65,145,1
0:female,41,"1:Married, sps in hh",12,1:Private company,1:Northeast,non-hispanic white,84054.75,67,140,1
0:female,33,6:Never Married,16,1:Private company,2:Midwest,non-hispanic white,33712.969,61,128,1
0:female,28,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic black,28560.387,67,208,1
0:female,54,3:Divorced,12,1:Private company,1:Northeast,non-hispanic white,28560.387,63,114,1
0:female,31,"1:Married, sps in hh",12,1:Private company,2:Midwest,hispanic,28560.387,63,150,1
0:female,52,"1:Married, sps in hh",12,1:Private company,4:West,non-hispanic white,84054.75,64,110,1
0:female,40,"1:Married, sps in hh",13,1:Private company,3:South,non-hispanic white,49430.109,67,160,1
0:female,34,6:Never Married,17,6:Self-employed,3:South,non-hispanic white,28560.387,68,200,1
0:female,38,"1:Married, sps in hh",14,1:Private company,2:Midwest,non-hispanic white,84054.75,67,150,1
0:female,33,"1:Married, sps in hh",15,1:Private company,3:South,non-hispanic white,33712.969,65,140,1
0:female,32,6:Never Married,16,1:Private company,3:South,non-hispanic white,33712.969,67,120,1
0:female,42,3:Divorced,16,1:Private company,3:South,non-hispanic white,44152.16,66,152,1
0:female,37,3:Divorced,16,1:Private company,3:South,non-hispanic white,23362.873,65,170,1
0:female,46,"1:Married, sps in hh",12,4:Local Govt emp,3:South,non-hispanic white,84054.75,66,170,1
0:female,26,6:Never Married,16,1:Private company,4:West,non-hispanic white,23362.873,68,130,1
0:female,32,6:Never Married,10,1:Private company,3:South,non-hispanic white,18168.842,62,125,1
0:female,37,"1:Married, sps in hh",12,4:Local Govt emp,1:Northeast,non-hispanic white,44152.16,70,150,1
0:female,41,3:Divorced,12,1:Private company,2:Midwest,non-hispanic white,23362.873,64,140,1
0:female,27,6:Never Married,18,1:Private company,3:South,non-hispanic white,7782.854,61,105,1
0:female,25,"1:Married, sps in hh",16,1:Private company,3:South,non-hispanic white,28560.387,67,130,1
0:female,56,"1:Married, sps in hh",15,2:Fed Govt emp,3:South,non-hispanic white,84054.75,64,175,1
0:female,50,"1:Married, sps in hh",18,1:Private company,4:West,non-hispanic white,84054.75,69,150,1
0:female,54,6:Never Married,16,1:Private company,2:Midwest,non-hispanic white,23362.873,65,148,1
0:female,29,6:Never Married,16,1:Private company,1:Northeast,non-hispanic white,33712.969,68,138,1
0:female,30,3:Divorced,15,2:Fed Govt emp,1:Northeast,non-hispanic black,44152.16,67,165,1
0:female,38,5:Separated,16,1:Private company,4:West,non-hispanic black,84054.75,69,170,1
0:female,34,"1:Married, sps in hh",14,1:Private company,3:South,non-hispanic white,38925.336,67,232,1
0:female,42,3:Divorced,14,4:Local Govt emp,4:West,non-hispanic black,38925.336,61,136,1
0:female,33,3:Divorced,12,1:Private company,1:Northeast,non-hispanic white,8826.6514,60,122,1
0:female,51,"1:Married, sps in hh",16,2:Fed Govt emp,2:Midwest,non-hispanic white,84054.75,60,130,1
0:female,33,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic black,84054.75,64,150,1
0:female,32,"1:Married, sps in hh",12,2:Fed Govt emp,2:Midwest,non-hispanic white,84054.75,67,125,1
0:female,57,3:Widowed,15,1:Private company,3:South,non-hispanic white,38925.336,68,145,1
0:female,39,"1:Married, sps in hh",18,1:Private company,1:Northeast,non-hispanic white,84054.75,62,185,1
0:female,51,"1:Married, sps in hh",12,1:Private company,1:Northeast,non-hispanic white,84054.75,64,155,1
0:female,39,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic white,84054.75,63,172,1
0:female,30,"1:Married, sps in hh",13,1:Private company,1:Northeast,non-hispanic white,44152.16,62,113,1
0:female,33,"1:Married, sps in hh",16,1:Private company,3:South,non-hispanic white,84054.75,65,138,1
0:female,45,"1:Married, sps in hh",10,1:Private company,3:South,hispanic,49430.109,60,128,1
0:female,38,6:Never Married,16,1:Private company,3:South,non-hispanic white,15081.976,67,150,1
0:female,48,"1:Married, sps in hh",16,2:Fed Govt emp,1:Northeast,non-hispanic white,84054.75,64,160,1
0:female,45,"1:Married, sps in hh",16,5:Incorporated bus,4:West,non-hispanic white,84054.75,66,138,1
0:female,54,3:Widowed,14,1:Private company,3:South,non-hispanic white,19237.195,66,125,1
0:female,27,6:Never Married,13,1:Private company,2:Midwest,non-hispanic black,18168.842,66,155,1
0:female,44,"1:Married, sps in hh",12,1:Private company,1:Northeast,non-hispanic white,38925.336,59,165,1
0:female,56,"1:Married, sps in hh",12,4:Local Govt emp,2:Midwest,non-hispanic white,84054.75,64,160,1
0:female,44,3:Divorced,13,2:Fed Govt emp,4:West,hispanic,28560.387,64,175,1
0:female,36,6:Never Married,12,1:Private company,1:Northeast,non-hispanic white,23362.873,66,120,1
0:female,35,6:Never Married,16,1:Private company,1:Northeast,non-hispanic white,84054.75,65,130,1
0:female,35,"1:Married, sps in hh",12,1:Private company,2:Midwest,non-hispanic white,23362.873,63,150,1
0:female,56,"1:Married, sps in hh",16,1:Private company,3:South,non-hispanic white,84054.75,65,120,1
0:female,30,3:Divorced,13,1:Private company,2:Midwest,non-hispanic white,33712.969,64,240,1
0:female,36,3:Divorced,13,4:Local Govt emp,4:West,non-hispanic white,20305.51,63,160,1
0:female,42,6:Never Married,16,4:Local Govt emp,4:West,other,23362.873,60,148,1
0:female,29,"1:Married, sps in hh",16,1:Private company,2:Midwest,other,84054.75,60,95,1
0:female,54,"1:Married, sps in hh",18,3:State Govt emp,3:South,non-hispanic black,44152.16,63,140,1
0:female,47,"1:Married, sps in hh",18,1:Private company,4:West,non-hispanic white,84054.75,67,130,1
0:female,42,"1:Married, sps in hh",14,1:Private company,2:Midwest,non-hispanic white,44152.16,63,128,1
0:female,46,"1:Married, sps in hh",16,4:Local Govt emp,2:Midwest,non-hispanic white,84054.75,63,135,1
0:female,58,"1:Married, sps in hh",17,3:State Govt emp,2:Midwest,non-hispanic white,84054.75,63,155,1
0:female,52,"1:Married, sps in hh",15,1:Private company,4:West,non-hispanic white,44152.16,68,168,1
0:female,54,"1:Married, sps in hh",16,1:Private company,2:Midwest,non-hispanic white,84054.75,66,180,1
0:female,36,3:Divorced,13,6:Self-employed,4:West,non-hispanic white,28560.387,60,130,1
0:female,30,6:Never Married,16,2:Fed Govt emp,1:Northeast,non-hispanic white,28560.387,67,135,1
0:female,28,5:Separated,12,1:Private company,3:South,non-hispanic white,9857.5059,65,180,1
0:female,30,6:Never Married,18,4:Local Govt emp,3:South,non-hispanic black,44152.16,63,195,1
0:female,49,"1:Married, sps in hh",13,1:Private company,1:Northeast,non-hispanic black,28560.387,65,180,1
0:female,36,5:Separated,9,1:Private company,3:South,non-hispanic white,15081.976,63,150,1
0:female,30,6:Never Married,16,1:Private company,2:Midwest,non-hispanic white,38925.336,64,180,1
0:female,34,"2:Married, sps not in hh",18,1:Private company,1:Northeast,hispanic,23362.873,62,110,1
0:female,42,6:Never Married,16,1:Private company,3:South,non-hispanic white,38925.336,66,175,1
0:female,40,"1:Married, sps in hh",14,4:Local Govt emp,4:West,hispanic,44152.16,63,160,1
0:female,46,"1:Married, sps in hh",12,6:Self-employed,2:Midwest,non-hispanic white,84054.75,61,135,1
0:female,32,"1:Married, sps in hh",16,1:Private company,2:Midwest,non-hispanic white,49430.109,69,125,1
0:female,47,3:Divorced,16,1:Private company,2:Midwest,non-hispanic white,33712.969,66,140,1
0:female,29,"1:Married, sps in hh",14,1:Private company,2:Midwest,non-hispanic white,84054.75,65,130,1
0:female,51,"1:Married, sps in hh",11,1:Private company,4:West,non-hispanic white,44152.16,67,210,1
0:female,44,3:Divorced,16,1:Private company,4:West,non-hispanic white,38925.336,70,190,1
0:female,41,3:Divorced,14,1:Private company,2:Midwest,non-hispanic white,8826.6514,63,225,1
0:female,38,"1:Married, sps in hh",14,6:Self-employed,4:West,non-hispanic white,84054.75,69,135,1
0:female,42,"1:Married, sps in hh",12,1:Private company,1:Northeast,non-hispanic white,44152.16,70,138,1
0:female,36,"1:Married, sps in hh",13,1:Private company,1:Northeast,non-hispanic white,44152.16,63,120,1
0:female,38,"1:Married, sps in hh",14,2:Fed Govt emp,3:South,non-hispanic white,84054.75,64,145,1
0:female,30,"2:Married, sps not in hh",18,3:State Govt emp,2:Midwest,non-hispanic black,38925.336,68,150,1
0:female,55,"1:Married, sps in hh",12,3:State Govt emp,1:Northeast,non-hispanic white,33712.969,62,124,1
0:female,25,6:Never Married,16,3:State Govt emp,2:Midwest,non-hispanic white,19237.195,62,140,1
0:female,36,"1:Married, sps in hh",18,1:Private company,3:South,hispanic,84054.75,63,118,1
0:female,34,3:Divorced,14,1:Private company,3:South,non-hispanic white,12954.766,63,128,1
0:female,60,"1:Married, sps in hh",16,4:Local Govt emp,3:South,non-hispanic black,38925.336,64,166,1
0:female,26,"1:Married, sps in hh",12,3:State Govt emp,1:Northeast,non-hispanic white,84054.75,64,125,1
0:female,33,"1:Married, sps in hh",14,1:Private company,4:West,non-hispanic white,44152.16,66,148,1
0:female,27,"1:Married, sps in hh",12,1:Private company,1:Northeast,non-hispanic white,84054.75,68,135,1
0:female,31,"1:Married, sps in hh",12,1:Private company,1:Northeast,non-hispanic white,44152.16,68,180,1
0:female,54,3:Divorced,10,1:Private company,2:Midwest,non-hispanic white,17171.264,62,135,1
0:female,40,6:Never Married,16,1:Private company,3:South,non-hispanic white,28560.387,64,190,1
0:female,44,"1:Married, sps in hh",16,1:Private company,1:Northeast,non-hispanic white,84054.75,62,155,1
0:female,58,6:Never Married,14,1:Private company,2:Midwest,non-hispanic white,23362.873,66,135,1
0:female,28,6:Never Married,16,2:Fed Govt emp,3:South,non-hispanic white,49430.109,66,123,1
0:female,36,3:Divorced,12,1:Private company,2:Midwest,non-hispanic white,44152.16,61,125,1
0:female,32,"1:Married, sps in hh",14,6:Self-employed,4:West,hispanic,44152.16,67,200,1
0:female,33,3:Widowed,16,1:Private company,3:South,non-hispanic white,84054.75,65,130,1
0:female,32,"1:Married, sps in hh",16,1:Private company,2:Midwest,non-hispanic white,84054.75,64,155,1
0:female,48,"1:Married, sps in hh",12,2:Fed Govt emp,3:South,non-hispanic white,19237.195,65,215,1
0:female,36,"1:Married, sps in hh",16,1:Private company,3:South,non-hispanic white,84054.75,68,155,1
0:female,49,"1:Married, sps in hh",12,6:Self-employed,3:South,non-hispanic white,84054.75,67,152,1
0:female,39,"1:Married, sps in hh",12,1:Private company,4:West,non-hispanic white,44152.16,61,139,1
0:female,47,"1:Married, sps in hh",16,1:Private company,2:Midwest,non-hispanic white,84054.75,65,145,1
0:female,32,"1:Married, sps in hh",16,1:Private company,4:West,hispanic,84054.75,62,130,1
0:female,39,"1:Married, sps in hh",12,4:Local Govt emp,1:Northeast,non-hispanic white,23362.873,61,110,1
0:female,62,3:Widowed,16,1:Private company,3:South,non-hispanic white,44152.16,66,190,1
0:female,25,6:Never Married,18,1:Private company,2:Midwest,non-hispanic white,23362.873,68,195,1
0:female,27,6:Never Married,16,1:Private company,3:South,non-hispanic white,33712.969,67,154,1
0:female,51,3:Divorced,14,2:Fed Govt emp,3:South,non-hispanic white,84054.75,62,130,1
0:female,62,3:Divorced,12,1:Private company,3:South,non-hispanic white,28560.387,64,180,1
0:female,39,"1:Married, sps in hh",17,3:State Govt emp,2:Midwest,non-hispanic white,84054.75,61,110,1
0:female,42,"1:Married, sps in hh",14,1:Private company,4:West,hispanic,84054.75,67,150,1
0:female,29,"1:Married, sps in hh",16,1:Private company,2:Midwest,non-hispanic white,84054.75,63,100,1
0:female,38,"1:Married, sps in hh",16,4:Local Govt emp,3:South,non-hispanic white,84054.75,62,125,1
0:female,37,5:Separated,12,1:Private company,3:South,non-hispanic white,84054.75,63,128,1
0:female,32,"1:Married, sps in hh",12,1:Private company,4:West,non-hispanic white,84054.75,61,128,1
0:female,41,"1:Married, sps in hh",12,6:Self-employed,2:Midwest,non-hispanic white,20305.51,61,115,1
0:female,39,3:Divorced,18,1:Private company,4:West,non-hispanic white,28560.387,61,138,1
0:female,35,3:Divorced,16,1:Private company,3:South,non-hispanic white,44152.16,66,128,1
0:female,31,"1:Married, sps in hh",13,1:Private company,2:Midwest,non-hispanic white,84054.75,62,145,1
0:female,60,3:Widowed,14,1:Private company,4:West,non-hispanic white,84054.75,69,165,1
0:female,41,3:Divorced,13,1:Private company,2:Midwest,non-hispanic white,84054.75,62,125,1
0:female,57,"1:Married, sps in hh",13,4:Local Govt emp,1:Northeast,non-hispanic white,84054.75,62,145,1
0:female,25,"1:Married, sps in hh",13,1:Private company,1:Northeast,non-hispanic white,49430.109,66,115,1
0:female,35,"1:Married, sps in hh",12,4:Local Govt emp,2:Midwest,non-hispanic white,84054.75,67,135,1
0:female,49,3:Divorced,16,1:Private company,3:South,non-hispanic white,38925.336,65,135,1
0:female,49,3:Widowed,13,1:Private company,3:South,non-hispanic white,20305.51,66,135,1
0:female,36,"1:Married, sps in hh",16,5:Incorporated bus,4:West,non-hispanic white,23362.873,66,118,1
0:female,31,6:Never Married,17,1:Private company,1:Northeast,non-hispanic white,20305.51,65,250,1
0:female,48,"1:Married, sps in hh",16,4:Local Govt emp,3:South,non-hispanic white,33712.969,65,136,1
0:female,42,6:Never Married,18,1:Private company,1:Northeast,non-hispanic white,84054.75,66,135,1
0:female,44,"1:Married, sps in hh",18,1:Private company,3:South,non-hispanic white,84054.75,61,164,1
0:female,27,"1:Married, sps in hh",12,1:Private company,1:Northeast,non-hispanic white,38925.336,60,115,1
0:female,37,"1:Married, sps in hh",16,1:Private company,2:Midwest,non-hispanic white,84054.75,67,145,1
0:female,25,6:Never Married,16,1:Private company,2:Midwest,non-hispanic white,18168.842,67,125,1
0:female,41,"1:Married, sps in hh",12,1:Private company,1:Northeast,non-hispanic black,38925.336,67,195,1
0:female,44,3:Divorced,12,1:Private company,2:Midwest,non-hispanic white,44152.16,66,125,1
0:female,38,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic white,44152.16,63,155,1
0:female,58,"1:Married, sps in hh",12,4:Local Govt emp,2:Midwest,non-hispanic white,84054.75,68,200,1
0:female,46,3:Divorced,12,1:Private company,3:South,non-hispanic white,23362.873,64,118,1
0:female,56,"1:Married, sps in hh",12,4:Local Govt emp,1:Northeast,non-hispanic white,44152.16,65,128,1
0:female,26,"1:Married, sps in hh",16,1:Private company,1:Northeast,non-hispanic white,84054.75,61,106,1
0:female,52,"1:Married, sps in hh",12,1:Private company,2:Midwest,non-hispanic white,84054.75,66,155,1
0:female,60,"1:Married, sps in hh",14,4:Local Govt emp,1:Northeast,non-hispanic white,84054.75,63,145,1
0:female,55,3:Divorced,12,4:Local Govt emp,1:Northeast,non-hispanic white,28560.387,65,140,1
0:female,46,6:Never Married,17,4:Local Govt emp,2:Midwest,non-hispanic black,44152.16,66,157,1
0:female,40,"1:Married, sps in hh",12,4:Local Govt emp,3:South,non-hispanic black,44152.16,64,195,1
0:female,37,6:Never Married,12,1:Private company,2:Midwest,non-hispanic white,16081.588,69,210,1
0:female,59,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic white,49430.109,60,115,1
0:female,28,6:Never Married,18,1:Private company,3:South,non-hispanic white,23362.873,60,115,1
0:female,56,3:Divorced,12,1:Private company,4:West,other,84054.75,62,145,1
0:female,35,"1:Married, sps in hh",12,1:Private company,1:Northeast,non-hispanic white,84054.75,66,150,1
0:female,28,"1:Married, sps in hh",14,1:Private company,2:Midwest,non-hispanic white,84054.75,69,133,1
0:female,35,6:Never Married,16,1:Private company,3:South,non-hispanic black,33712.969,67,130,1
0:female,49,"1:Married, sps in hh",12,3:State Govt emp,2:Midwest,non-hispanic white,38925.336,68,151,1
0:female,34,"1:Married, sps in hh",12,1:Private company,4:West,non-hispanic white,84054.75,63,128,1
0:female,59,"1:Married, sps in hh",14,1:Private company,4:West,non-hispanic white,84054.75,63,126,1
0:female,35,"1:Married, sps in hh",16,1:Private company,2:Midwest,non-hispanic white,38925.336,66,145,1
0:female,47,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic black,84054.75,60,125,1
0:female,38,"1:Married, sps in hh",14,1:Private company,2:Midwest,non-hispanic white,33712.969,66,140,1
